Epoch | Time_Start | Duration | LR | T_Loss | T_Prec | T_Rec | T_P@R0.9 | V_Loss | V_Prec | V_Rec | V_P@R0.9
0134 | 12:14:16 |  21.8s | 1.0e-04 | 0.0499 | 0.8988 | 0.8377 | 0.8146 | 0.0503 | 0.8888 | 0.8240 | 0.7739
0135 | 12:14:56 |  19.1s | 1.0e-04 | 0.0488 | 0.9005 | 0.8386 | 0.8151 | 0.0500 | 0.8810 | 0.8344 | 0.7723
0136 | 12:15:30 |  29.9s | 1.0e-04 | 0.0497 | 0.8989 | 0.8379 | 0.8140 | 0.0521 | 0.8727 | 0.8531 | 0.7983
0137 | 12:16:18 |  31.2s | 1.0e-04 | 0.0495 | 0.9001 | 0.8398 | 0.8163 | 0.0504 | 0.9111 | 0.8185 | 0.8013
0138 | 12:17:07 |  30.5s | 1.0e-04 | 0.0496 | 0.9008 | 0.8390 | 0.8150 | 0.0502 | 0.8824 | 0.8319 | 0.7689
0139 | 12:17:54 |  31.0s | 1.0e-04 | 0.0492 | 0.8993 | 0.8387 | 0.8155 | 0.0518 | 0.8857 | 0.8371 | 0.7904
0140 | 12:18:41 |  30.4s | 1.0e-04 | 0.0491 | 0.9003 | 0.8396 | 0.8204 | 0.0506 | 0.8998 | 0.8214 | 0.7948
0141 | 12:19:28 |  38.4s | 1.0e-04 | 0.0489 | 0.9019 | 0.8445 | 0.8268 | 0.0514 | 0.8897 | 0.8366 | 0.7905
0142 | 12:20:24 |  29.8s | 1.0e-04 | 0.0489 | 0.9020 | 0.8461 | 0.8335 | 0.0526 | 0.8528 | 0.8657 | 0.7888
0143 | 12:21:13 |  29.1s | 1.0e-04 | 0.0493 | 0.9010 | 0.8441 | 0.8274 | 0.0513 | 0.8715 | 0.8524 | 0.7911
0144 | 12:21:58 |  23.0s | 1.0e-04 | 0.0492 | 0.9024 | 0.8441 | 0.8280 | 0.0513 | 0.8704 | 0.8457 | 0.7803
0145 | 12:22:39 |  21.8s | 1.0e-04 | 0.0482 | 0.9017 | 0.8455 | 0.8320 | 0.0513 | 0.8918 | 0.8235 | 0.7804
0146 | 12:23:18 |  23.7s | 1.0e-04 | 0.0487 | 0.9033 | 0.8485 | 0.8382 | 0.0514 | 0.8917 | 0.8271 | 0.7812
0147 | 12:23:59 |  25.9s | 1.0e-04 | 0.0483 | 0.9027 | 0.8448 | 0.8304 | 0.0515 | 0.9011 | 0.8054 | 0.7695
0148 | 12:24:43 |  25.8s | 1.0e-04 | 0.0488 | 0.9029 | 0.8470 | 0.8337 | 0.0509 | 0.8932 | 0.8296 | 0.7900
0149 | 12:25:28 |  41.6s | 1.0e-04 | 0.0497 | 0.9037 | 0.8481 | 0.8353 | 0.0511 | 0.8790 | 0.8470 | 0.7973
0150 | 12:26:28 |  22.1s | 1.0e-04 | 0.0501 | 0.9027 | 0.8471 | 0.8339 | 0.0503 | 0.8862 | 0.8268 | 0.7750
0151 | 12:27:07 |  22.6s | 1.0e-04 | 0.0492 | 0.9043 | 0.8482 | 0.8374 | 0.0510 | 0.8960 | 0.8256 | 0.7893
0152 | 12:27:47 |  19.8s | 1.0e-04 | 0.0496 | 0.9028 | 0.8479 | 0.8365 | 0.0511 | 0.8814 | 0.8270 | 0.7685
0153 | 12:28:19 |  24.4s | 1.0e-04 | 0.0494 | 0.9028 | 0.8477 | 0.8382 | 0.0528 | 0.8818 | 0.8360 | 0.7877
0154 | 12:29:01 |  22.2s | 1.0e-04 | 0.0497 | 0.9033 | 0.8495 | 0.8402 | 0.0510 | 0.8731 | 0.8507 | 0.7966
0155 | 12:29:43 |  22.1s | 1.0e-04 | 0.0494 | 0.9034 | 0.8491 | 0.8406 | 0.0502 | 0.9047 | 0.8168 | 0.7972
0156 | 12:30:23 |  22.6s | 1.0e-04 | 0.0497 | 0.9023 | 0.8484 | 0.8366 | 0.0499 | 0.8928 | 0.8307 | 0.7930
0157 | 12:31:04 |  43.1s | 1.0e-04 | 0.0478 | 0.9043 | 0.8500 | 0.8420 | 0.0502 | 0.8890 | 0.8349 | 0.7920
0158 | 12:32:04 |  23.8s | 1.0e-04 | 0.0472 | 0.9074 | 0.8526 | 0.8472 | 0.0508 | 0.8770 | 0.8413 | 0.7754
0159 | 12:32:45 |  21.3s | 1.0e-04 | 0.0481 | 0.9060 | 0.8511 | 0.8420 | 0.0506 | 0.8735 | 0.8471 | 0.7866
0160 | 12:33:25 |  22.8s | 1.0e-04 | 0.0471 | 0.9046 | 0.8523 | 0.8453 | 0.0499 | 0.8840 | 0.8331 | 0.7839
0161 | 12:34:06 |  20.7s | 1.0e-04 | 0.0477 | 0.9065 | 0.8539 | 0.8474 | 0.0519 | 0.8830 | 0.8307 | 0.7836
0162 | 12:34:41 |  29.0s | 1.0e-04 | 0.0471 | 0.9077 | 0.8561 | 0.8520 | 0.0516 | 0.8913 | 0.8245 | 0.7820
0163 | 12:35:27 |  28.1s | 1.0e-04 | 0.0477 | 0.9047 | 0.8508 | 0.8395 | 0.0519 | 0.8768 | 0.8413 | 0.7909
0164 | 12:36:09 |  25.5s | 1.0e-04 | 0.0471 | 0.9057 | 0.8540 | 0.8499 | 0.0526 | 0.8810 | 0.8284 | 0.7659
0165 | 12:36:52 |  45.3s | 1.0e-04 | 0.0489 | 0.9036 | 0.8513 | 0.8445 | 0.0491 | 0.8949 | 0.8321 | 0.7973
0166 | 12:37:56 |  30.7s | 1.0e-04 | 0.0493 | 0.9039 | 0.8506 | 0.8414 | 0.0507 | 0.8850 | 0.8446 | 0.8038
