Epoch | Time_Start | Duration | LR | T_Loss | T_Prec | T_Rec | T_P@R0.95 | V_Loss | V_Prec | V_Rec | V_P@R0.95
0132 | 21:02:43 |  14.3s | 1.0e-04 | 0.0259 | 0.9368 | 0.9282 | 0.9103 | 0.0290 | 0.9131 | 0.9381 | 0.8965
0133 | 21:03:08 |  14.2s | 1.0e-04 | 0.0253 | 0.9384 | 0.9311 | 0.9167 | 0.0279 | 0.9195 | 0.9171 | 0.8794
0134 | 21:03:32 |  14.5s | 1.0e-04 | 0.0258 | 0.9383 | 0.9286 | 0.9137 | 0.0281 | 0.9293 | 0.9141 | 0.8793
0135 | 21:03:57 |  14.2s | 1.0e-04 | 0.0257 | 0.9392 | 0.9291 | 0.9139 | 0.0273 | 0.9214 | 0.9302 | 0.8903
0136 | 21:04:21 |  14.4s | 1.0e-04 | 0.0262 | 0.9365 | 0.9250 | 0.9080 | 0.0296 | 0.9551 | 0.8779 | 0.8851
0137 | 21:04:46 |  14.3s | 1.0e-04 | 0.0256 | 0.9367 | 0.9269 | 0.9104 | 0.0290 | 0.8991 | 0.9392 | 0.8781
0138 | 21:05:10 |  14.2s | 1.0e-04 | 0.0267 | 0.9370 | 0.9287 | 0.9131 | 0.0273 | 0.9389 | 0.9047 | 0.8780
0139 | 21:05:34 |  14.0s | 1.0e-04 | 0.0255 | 0.9391 | 0.9309 | 0.9140 | 0.0294 | 0.9277 | 0.9072 | 0.8654
0140 | 21:05:58 |  14.0s | 1.0e-04 | 0.0257 | 0.9376 | 0.9285 | 0.9155 | 0.0276 | 0.9261 | 0.9263 | 0.8985
0141 | 21:06:23 |  14.2s | 1.0e-04 | 0.0255 | 0.9375 | 0.9304 | 0.9162 | 0.0269 | 0.9230 | 0.9132 | 0.8838
0142 | 21:06:47 |  14.1s | 1.0e-04 | 0.0256 | 0.9392 | 0.9309 | 0.9144 | 0.0278 | 0.9352 | 0.9235 | 0.9008
0143 | 21:07:11 |  14.1s | 1.0e-04 | 0.0255 | 0.9391 | 0.9332 | 0.9189 | 0.0276 | 0.9247 | 0.9090 | 0.8687
0144 | 21:07:35 |  14.5s | 1.0e-04 | 0.0257 | 0.9373 | 0.9312 | 0.9164 | 0.0288 | 0.9324 | 0.9119 | 0.8752
0145 | 21:08:00 |  14.1s | 1.0e-04 | 0.0257 | 0.9398 | 0.9289 | 0.9154 | 0.0293 | 0.9321 | 0.9071 | 0.8751
0146 | 21:08:24 |  14.2s | 1.0e-04 | 0.0250 | 0.9384 | 0.9286 | 0.9129 | 0.0279 | 0.9289 | 0.9044 | 0.8746
0147 | 21:08:49 |  14.1s | 1.0e-04 | 0.0254 | 0.9376 | 0.9298 | 0.9152 | 0.0297 | 0.9098 | 0.9131 | 0.8472
0148 | 21:09:13 |  14.1s | 1.0e-04 | 0.0256 | 0.9377 | 0.9308 | 0.9160 | 0.0268 | 0.9288 | 0.9154 | 0.8808
0149 | 21:09:37 |  14.1s | 1.0e-04 | 0.0255 | 0.9385 | 0.9314 | 0.9185 | 0.0258 | 0.9268 | 0.9252 | 0.8964
0150 | 21:10:01 |  14.0s | 1.0e-04 | 0.0259 | 0.9394 | 0.9296 | 0.9148 | 0.0285 | 0.9309 | 0.8931 | 0.8662
0151 | 21:10:26 |  14.0s | 1.0e-04 | 0.0250 | 0.9383 | 0.9308 | 0.9174 | 0.0279 | 0.9276 | 0.9226 | 0.8884
0152 | 21:10:50 |  14.2s | 1.0e-04 | 0.0260 | 0.9360 | 0.9279 | 0.9118 | 0.0275 | 0.9302 | 0.9168 | 0.8883
0153 | 21:11:14 |  14.0s | 1.0e-04 | 0.0257 | 0.9393 | 0.9300 | 0.9181 | 0.0283 | 0.9087 | 0.9403 | 0.8908
0154 | 21:11:38 |  14.2s | 1.0e-04 | 0.0255 | 0.9373 | 0.9323 | 0.9178 | 0.0262 | 0.9211 | 0.9275 | 0.8882
0155 | 21:12:03 |  14.2s | 1.0e-04 | 0.0252 | 0.9388 | 0.9309 | 0.9181 | 0.0278 | 0.9082 | 0.9285 | 0.8712
0156 | 21:12:27 |  14.3s | 1.0e-04 | 0.0258 | 0.9392 | 0.9312 | 0.9171 | 0.0269 | 0.9344 | 0.9138 | 0.8901
